location,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°F,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20211002T1200,72.32095,47.0,10.966713,203.1986
20211002T1300,73.74295,43.0,10.703569,199.65382
20211002T1400,75.12895,37.0,20.858265,201.2505
20211002T1500,73.88695,41.0,24.18707,194.65675
20211002T1600,73.400955,44.0,23.023119,189.90419
20211002T1700,72.95095,48.0,19.08,180.0
20211002T1800,70.50295,55.0,14.587776,164.24883
20211002T1900,66.668945,64.0,14.24163,159.27444
20211002T2000,62.06095,74.0,12.738099,137.2906
20211002T2100,60.206955,76.0,12.984975,136.12329
20211002T2200,59.63095,75.0,14.003028,133.95837
20211002T2300,58.87495,76.0,14.512064,136.00508
20211003T0000,61.844948,65.0,12.984975,136.12329
20211003T0100,64.706955,53.0,11.753876,130.03026
20211003T0200,65.69695,44.0,11.720751,132.51044
20211003T0300,62.79895,48.0,11.923557,118.88658
20211003T0400,60.098953,54.0,14.48972,116.56505
20211003T0500,57.614952,60.0,14.81259,115.94229
20211003T0600,56.876953,62.0,14.007655,115.90651
20211003T0700,56.732952,63.0,15.463246,114.77513
20211003T0800,58.87495,62.0,15.1884165,121.429565
20211003T0900,61.89895,57.0,13.104198,127.1847
20211003T1000,62.97895,57.0,12.074766,116.56505
20211003T1100,62.600952,61.0,17.076298,108.434944
20211003T1200,63.28495,62.0,16.1198,113.702644
20211003T1300,68.52295,56.0,17.238699,118.70595
20211003T1400,66.14696,66.0,15.716793,110.09523
20211003T1500,65.35495,70.0,11.090103,103.13402
20211003T1600,64.92295,70.0,8.78872,34.99202
20211003T1700,62.510952,82.0,11.841756,340.46335
20211003T1800,62.150948,90.0,13.779114,289.85522
20211003T1900,59.77495,81.0,10.587917,252.18112
20211003T2000,59.234955,83.0,5.154415,245.22485
20211003T2100,58.71295,85.0,5.4119864,266.1859
20211003T2200,57.884953,87.0,5.4119864,266.1859
20211003T2300,57.056953,89.0,8.28,270.0
20211004T0000,56.336952,91.0,8.28,270.0
20211004T0100,56.210953,91.0,8.287822,272.48956
20211004T0200,55.904953,93.0,11.119281,299.0546
20211004T0300,54.60895,92.0,14.512064,330.25513
20211004T0400,55.00495,95.0,11.503113,339.8637
20211004T0500,54.37495,92.0,11.384198,325.30484
20211004T0600,53.79895,93.0,13.779114,326.7251
20211004T0700,53.348953,93.0,11.808878,322.43143
20211004T0800,54.014954,92.0,12.031756,321.07245
20211004T0900,54.69895,91.0,8.891343,328.24054
20211004T1000,55.38295,87.0,8.473393,347.73523
20211004T1100,55.67095,82.0,7.8625183,344.0546
20211004T1200,56.030952,80.0,9.422101,313.45184
20211004T1300,57.02095,71.0,6.638072,310.60132
20211004T1400,57.956955,69.0,9.693296,338.1986
20211004T1500,58.62295,65.0,13.441071,352.30396
20211004T1600,59.14495,63.0,13.910169,349.5625
20211004T1700,58.24495,65.0,11.966953,353.08878
20211004T1800,56.696953,69.0,9.028754,336.50146
20211004T1900,55.20295,71.0,7.172949,342.47443
20211004T2000,53.222954,78.0,6.989936,304.50854
20211004T2100,52.250954,83.0,8.4042845,279.8658
20211004T2200,51.15295,88.0,5.8048253,299.74487
20211004T2300,50.59495,90.0,3.96,270.0
20211005T0000,50.32495,93.0,0.71999997,270.0
20211005T0100,50.19895,94.0,0.5091169,225.0
20211005T0200,50.162952,95.0,2.9024127,262.875
20211005T0300,49.820953,96.0,4.379589,350.5377
20211005T0400,49.892952,95.0,2.3051248,308.65982
20211005T0500,50.34295,93.0,2.52,180.0
20211005T0600,51.06295,92.0,3.8939953,146.30994
20211005T0700,51.512955,92.0,3.5455887,113.96249
20211005T0800,52.53895,90.0,3.8939953,123.69006
20211005T0900,54.41095,86.0,2.8116899,129.80557
20211005T1000,56.93095,81.0,3.0758414,110.556046
20211005T1100,59.59495,75.0,4.0249224,153.43495
20211005T1200,61.39495,67.0,3.9763298,185.19443
20211005T1300,61.28695,70.0,8.0899935,122.27564
20211005T1400,63.734955,64.0,3.9763298,174.80557
20211005T1500,63.51895,62.0,3.6179552,275.7106
20211005T1600,62.90695,55.0,22.366402,273.6914
20211005T1700,58.892952,73.0,8.404285,223.2643
20211005T1800,58.586952,75.0,8.891343,238.24052
20211005T1900,57.794952,77.0,7.968939,251.56506
20211005T2000,55.97695,79.0,24.850431,271.66028
20211005T2100,53.600952,82.0,23.411074,268.2376
20211005T2200,53.024952,83.0,19.803272,268.95837
20211005T2300,53.13295,79.0,19.881649,264.80557
20211006T0000,52.75495,78.0,18.079027,257.34744
20211006T0100,52.35895,77.0,15.937878,251.56506
20211006T0200,52.12495,76.0,14.512064,246.61478
20211006T0300,50.81095,78.0,13.708391,246.8014
20211006T0400,50.39695,77.0,13.32,251.07536
20211006T0500,48.63295,80.0,13.207634,252.55283
20211006T0600,47.85895,82.0,13.556282,259.28687
20211006T0700,47.444954,83.0,14.145756,255.25644
20211006T0800,49.40695,79.0,16.62249,265.03027
20211006T0900,51.638954,72.0,21.96295,269.06082
20211006T1000,52.502953,67.0,21.986542,267.18445
20211006T1100,53.74495,63.0,21.986542,267.18445
20211006T1200,54.086952,61.0,23.40277,270.8814
20211006T1300,55.09495,67.0,17.518356,260.5377
20211006T1400,56.300953,60.0,17.698677,265.33313
20211006T1500,56.876953,57.0,18.057508,265.4261
20211006T1600,57.20095,55.0,18.03237,266.56638
20211006T1700,56.67895,56.0,17.283749,271.19348
20211006T1800,55.706955,59.0,15.137133,272.72632
20211006T1900,54.78895,62.0,12.261158,266.63354
20211006T2000,53.90695,65.0,13.910169,259.56253
20211006T2100,53.42095,67.0,11.503113,249.86371
20211006T2200,52.682953,72.0,11.91812,244.98311
20211006T2300,52.304955,74.0,13.450708,254.47589
20211007T0000,51.890953,75.0,11.966953,263.08878
20211007T0100,51.72895,76.0,8.350138,262.5686
20211007T0200,51.458954,76.0,6.924738,261.02737
20211007T0300,50.27095,79.0,6.4799995,270.0
20211007T0400,49.71295,84.0,5.4477882,277.59464
20211007T0500,49.29895,87.0,5.0911684,278.1301
20211007T0600,49.190952,89.0,3.8773184,291.8014
20211007T0700,49.262955,89.0,3.0547013,315.0
20211007T0800,49.80295,87.0,4.0249224,333.43497
20211007T0900,50.50495,87.0,4.0249224,349.69516
20211007T1000,52.39495,80.0,3.6,360.0
20211007T1100,53.168953,75.0,2.52,360.0
20211007T1200,55.31095,68.0,5.8048253,352.875
20211007T1300,58.676952,61.0,7.072878,14.743561
20211007T1400,59.612953,59.0,7.4128532,29.05458
20211007T1500,59.84695,59.0,7.928177,50.527527
20211007T1600,59.46895,61.0,10.30883,65.224846
20211007T1700,58.60495,63.0,8.654986,73.07248
20211007T1800,58.766953,62.0,8.311245,72.34988
20211007T1900,56.76895,65.0,9.0,89.99999
20211007T2000,54.24895,72.0,8.225035,66.8014
20211007T2100,51.29695,76.0,9.085988,56.30993
20211007T2200,49.06495,79.0,6.763786,25.201126
20211007T2300,47.40895,82.0,5.4119864,356.18594
20211008T0000,45.878952,88.0,3.8268526,311.1859
20211008T0100,45.33895,90.0,4.452954,284.03625
20211008T0200,44.67295,91.0,4.32,270.0
20211008T0300,43.79095,94.0,5.0528407,274.08563
20211008T0400,43.73695,94.0,5.3999996,270.0
20211008T0500,43.73695,94.0,4.6938252,265.6013
20211008T0600,43.73695,94.0,4.6938252,265.6013
20211008T0700,43.77295,94.0,4.32,270.0
20211008T0800,44.38495,93.0,4.379589,279.46234
20211008T0900,45.59095,90.0,4.5536795,288.43497
20211008T1000,48.110954,85.0,5.3517847,317.72632
20211008T1100,52.412952,76.0,5.4119864,3.8140564
20211008T1200,60.99895,61.0,12.641076,70.016884
20211008T1300,64.86895,49.0,22.314194,72.14967
20211008T1400,66.38095,46.0,23.400002,75.74996
20211008T1500,66.47095,46.0,23.233253,77.47118
20211008T1600,66.00295,45.0,21.791153,82.40536
20211008T1700,64.59895,50.0,17.414476,82.874985
20211008T1800,61.57495,56.0,12.959999,89.99999
20211008T1900,58.586952,61.0,9.0645685,83.15723
20211008T2000,55.79695,65.0,9.726665,87.8789
20211008T2100,53.690952,68.0,9.449572,72.255325
20211008T2200,50.68495,77.0,6.439876,63.43495
20211008T2300,48.50695,82.0,3.563818,44.999985
20211009T0000,46.88695,87.0,3.219938,333.43497
20211009T0100,46.04095,90.0,3.9763298,275.19443
20211009T0200,45.50095,90.0,4.32,270.0
20211009T0300,43.89895,94.0,5.3517847,289.6538
20211009T0400,43.12495,94.0,5.506941,281.30994
20211009T0500,42.80095,94.0,4.3349743,274.76364
20211009T0600,42.49495,94.0,3.96,270.0
20211009T0700,42.17095,94.0,4.3349743,274.76364
20211009T0800,42.31495,93.0,4.198285,300.96378
20211009T0900,43.08895,91.0,3.8939953,326.30994
20211009T1000,43.862953,88.0,4.379589,350.5377
20211009T1100,45.33895,86.0,4.73506,351.25385
20211009T1200,49.44295,76.0,4.32,360.0
20211009T1300,56.516953,61.0,9.83268,336.25052
20211009T1400,58.190952,58.0,5.95906,334.98312
20211009T1500,60.08095,56.0,1.2979984,326.30994
20211009T1600,60.98095,55.0,2.8116899,129.80557
20211009T1700,62.42095,46.0,7.8625183,105.9454
20211009T1800,59.81095,46.0,13.202726,101.00354
20211009T1900,56.37295,53.0,13.722565,94.513985
20211009T2000,53.042953,58.0,10.105681,94.08562
20211009T2100,49.586952,67.0,4.0249224,100.30484
20211009T2200,47.426952,73.0,1.484318,194.03624
20211009T2300,45.95095,76.0,3.319036,220.6013
20211010T0000,44.690952,77.0,3.0758414,200.55605
20211010T0100,43.66495,76.0,4.6938252,175.60129
20211010T0200,42.65695,74.0,5.4477882,172.40535
20211010T0300,41.54095,74.0,4.73506,171.25385
20211010T0400,40.69495,74.0,5.0911684,171.8699
20211010T0500,40.100952,73.0,4.3349743,175.23636
20211010T0600,39.38095,74.0,3.5455887,156.0375
20211010T0700,38.696953,74.0,2.8116899,129.80557
20211010T0800,40.83895,71.0,1.484318,104.03624
20211010T0900,44.43895,62.0,4.896529,107.10272
20211010T1000,48.182953,55.0,5.7599998,89.99999
20211010T1100,51.278954,51.0,4.1046314,52.125
20211010T1200,53.79895,50.0,6.12,360.0
20211010T1300,56.336952,51.0,5.4119864,356.18594
20211010T1400,57.90295,48.0,5.95906,334.98312
20211010T1500,59.21695,45.0,6.28713,336.37064
20211010T1600,59.612953,45.0,7.5170207,343.30075
20211010T1700,59.09095,48.0,6.5693827,350.5377
20211010T1800,57.668953,51.0,4.6800003,337.38013
20211010T1900,55.56295,54.0,2.4149535,296.56506
20211010T2000,53.40295,57.0,1.1384199,251.56506
20211010T2100,51.890953,60.0,2.52,180.0
20211010T2200,50.234955,65.0,4.3498964,155.55605
20211010T2300,48.578953,71.0,6.3690495,132.70938
20211011T0000,46.364952,68.0,8.311245,107.650116
20211011T0100,44.024952,71.0,8.534353,117.64597
20211011T0200,43.26895,75.0,7.7043357,127.40535
20211011T0300,42.67495,78.0,5.904439,127.56859
20211011T0400,41.612953,80.0,5.991594,122.73523
20211011T0500,40.946953,80.0,5.8048253,119.74488
20211011T0600,40.87495,79.0,5.904439,127.56859
20211011T0700,40.74895,79.0,5.991594,122.73523
20211011T0800,42.27895,75.0,4.802999,102.99461
20211011T0900,46.454952,66.0,6.924738,98.97262
20211011T1000,50.954952,58.0,5.8048253,82.874985
20211011T1100,54.572952,51.0,5.0528407,4.085617
20211011T1200,56.876953,45.0,9.107359,341.56506
20211011T1300,57.956955,46.0,11.91812,334.98312
20211011T1400,59.540955,41.0,13.905509,338.7495
20211011T1500,60.206955,36.0,16.279802,341.9657
20211011T1600,59.954952,37.0,17.298738,347.98853
20211011T1700,58.73095,42.0,14.917212,351.67438
20211011T1800,55.68895,50.0,12.429127,349.992
20211011T1900,53.56495,57.0,9.6932955,344.93152
20211011T2000,51.29695,63.0,6.924738,351.02737
20211011T2100,49.06495,69.0,3.9763298,354.8056
20211011T2200,47.876953,74.0,1.9386592,158.1986
20211011T2300,48.25495,72.0,2.52,180.0
20211012T0000,47.94895,73.0,2.5959969,213.69006
20211012T0100,47.89495,74.0,3.8939953,236.30994
20211012T0200,48.02095,73.0,4.0249224,243.43495
20211012T0300,47.46295,77.0,2.5455842,261.8699
20211012T0400,46.814953,80.0,2.8799999,270.0
20211012T0500,46.00495,85.0,4.829907,296.56506
20211012T0600,45.73495,87.0,3.2599385,263.65982
20211012T0700,45.60895,89.0,4.3349743,274.76364
20211012T0800,47.120953,86.0,3.563818,315.0
20211012T0900,49.388954,80.0,5.937272,345.96375
20211012T1000,52.610954,68.0,10.739833,346.42957
20211012T1100,54.446953,62.0,12.313893,344.74487
20211012T1200,55.74295,57.0,12.245293,335.69547
20211012T1300,55.328953,59.0,14.986553,335.89777
20211012T1400,56.19295,60.0,11.384199,341.56506
20211012T1500,55.74295,61.0,12.074766,333.43497
20211012T1600,55.74295,59.0,12.594856,329.03625
20211012T1700,55.20295,59.0,12.819235,321.84277
20211012T1800,54.266953,62.0,9.220499,321.3402
20211012T1900,53.348953,67.0,7.10031,300.46555
20211012T2000,52.59295,72.0,8.287822,267.51044
20211012T2100,51.926952,73.0,12.015589,278.61566
20211012T2200,51.56695,76.0,12.682018,263.4802
20211012T2300,51.224953,78.0,14.04,270.0
20211013T0000,50.63095,81.0,13.708391,283.67133
20211013T0100,50.32495,82.0,12.303366,290.55603
20211013T0200,49.71295,85.0,13.755579,317.1211
20211013T0300,48.488953,91.0,15.034041,343.30075
20211013T0400,47.120953,92.0,18.584509,351.08508
20211013T0500,45.78895,92.0,15.745627,349.46082
20211013T0600,44.600952,92.0,11.966954,344.29138
20211013T0700,43.142952,93.0,7.729527,332.24146
20211013T0800,42.56695,94.0,5.904439,322.43143
20211013T0900,43.07095,91.0,3.9763298,275.19443
20211013T1000,44.97895,85.0,2.3051248,231.3402
20211013T1100,47.80495,76.0,1.609969,333.43497
20211013T1200,49.47895,67.0,4.379589,350.5377
20211013T1300,54.69895,52.0,10.661107,348.31064
20211013T1400,55.778954,49.0,12.24,360.0
20211013T1500,56.04895,47.0,12.287555,5.04245
20211013T1600,55.99495,48.0,13.722565,4.513962
20211013T1700,54.33895,53.0,15.124284,358.63608
20211013T1800,51.69295,60.0,13.722565,355.48602
20211013T1900,48.974953,67.0,11.5199995,360.0
20211013T2000,46.850952,72.0,7.5685663,2.7262878
20211013T2100,45.30295,76.0,3.096837,324.46234
20211013T2200,44.36695,77.0,3.7064266,240.9454
20211013T2300,44.024952,76.0,3.8268526,221.18593
20211014T0000,43.05295,78.0,3.096837,234.46233
20211014T0100,42.098953,80.0,2.8116899,219.80557
20211014T0200,42.17095,80.0,2.52,180.0
20211014T0300,42.08095,81.0,2.0991426,149.03624
20211014T0400,41.41495,82.0,3.7064266,119.054596
20211014T0500,40.640953,84.0,4.510787,118.61046
20211014T0600,39.77695,86.0,6.1305785,130.23636
20211014T0700,39.07495,87.0,4.8433046,131.98721
20211014T0800,40.96495,80.0,2.6208394,105.9454
20211014T0900,45.41095,69.0,6.725354,105.5241
20211014T1000,49.60495,62.0,7.2359104,95.71059
20211014T1100,53.168953,54.0,7.5942073,84.55967
20211014T1200,55.67095,47.0,6.830519,71.56504
20211014T1300,57.182953,43.0,6.763786,64.79888
20211014T1400,58.49695,42.0,6.1094027,44.999985
20211014T1500,59.126953,42.0,5.815978,21.801407
20211014T1600,59.126953,44.0,4.3498964,24.443954
20211014T1700,58.31695,46.0,3.096837,35.53766
20211014T1800,57.09295,48.0,2.8116899,39.805573
20211014T1900,56.04895,51.0,2.5455842,98.1301
20211014T2000,53.510952,56.0,6.297428,149.03624
20211014T2100,49.262955,59.0,7.072878,165.25644
20211014T2200,48.20095,53.0,6.162207,173.29016
20211014T2300,48.09295,52.0,4.452954,165.96376
20211015T0000,46.472954,56.0,4.5536795,161.56505
20211015T0100,45.23095,58.0,5.5887027,165.06857
20211015T0200,45.140953,57.0,5.495161,148.3925
20211015T0300,44.474953,58.0,5.6233797,140.19443
20211015T0400,43.628952,55.0,3.219938,153.43495
20211015T0500,43.196953,52.0,3.4152596,161.56505
20211015T0600,43.89895,51.0,6.193674,144.46231
20211015T0700,43.59295,50.0,6.1305785,130.23636
20211015T0800,44.27695,52.0,5.95906,115.01689
20211015T0900,47.89495,55.0,5.506941,101.30993
20211015T1000,51.98095,48.0,2.9024127,119.74488
20211015T1100,56.084953,47.0,2.0991426,239.03624
20211015T1200,60.044952,45.0,5.0142193,291.0375
20211015T1300,61.628952,42.0,5.991594,302.73523
20211015T1400,63.46495,41.0,8.0899935,302.27563
20211015T1500,63.860954,42.0,9.339208,297.55283
20211015T1600,63.608955,44.0,10.315115,299.24884
20211015T1700,62.474953,47.0,8.891343,301.7595
20211015T1800,60.38695,51.0,8.373386,295.46335
20211015T1900,58.262955,56.0,8.225035,293.1986
20211015T2000,56.55295,61.0,7.0911775,293.9625
20211015T2100,55.22095,64.0,6.830519,288.43497
20211015T2200,54.014954,65.0,4.6800003,292.61987
20211015T2300,52.39495,69.0,0.8049845,296.56506
20211016T0000,50.72095,73.0,1.2979984,33.690063
20211016T0100,48.99295,76.0,2.16,360.0
20211016T0200,46.850952,80.0,2.5959969,303.69006
20211016T0300,45.10495,85.0,2.8799999,270.0
20211016T0400,44.294952,89.0,3.0758414,249.44395
20211016T0500,43.93495,93.0,3.0758414,249.44395
20211016T0600,44.24095,94.0,4.6800003,247.38014
20211016T0700,44.04295,94.0,5.634891,243.43495
20211016T0800,45.15895,90.0,4.829907,243.43495
20211016T0900,47.570953,83.0,2.9024127,277.125
20211016T1000,49.80295,78.0,3.7064266,330.94543
20211016T1100,52.412952,71.0,6.0347,342.646
20211016T1200,56.06695,64.0,7.968939,341.56506
20211016T1300,57.68695,55.0,5.3517847,340.3462
20211016T1400,59.68495,52.0,7.42159,345.96375
20211016T1500,60.69295,51.0,8.905908,345.96375
20211016T1600,60.638954,51.0,10.24578,341.56506
20211016T1700,59.41495,54.0,8.766573,340.82098
20211016T1800,57.488953,59.0,6.989936,325.4915
20211016T1900,56.10295,62.0,5.495161,301.6075
20211016T2000,54.806953,65.0,4.32,270.0
20211016T2100,53.67295,68.0,2.9024127,240.25513
20211016T2200,52.772953,69.0,3.8268526,221.18593
20211016T2300,51.15295,71.0,4.6102495,231.3402
20211017T0000,49.280952,74.0,3.8268526,228.81409
20211017T0100,48.128952,76.0,4.8965297,216.02737
20211017T0200,47.912952,77.0,4.198285,210.96376
20211017T0300,47.336952,80.0,3.9763298,185.19443
20211017T0400,46.88695,81.0,3.8773184,158.1986
20211017T0500,46.724953,81.0,3.7064266,119.054596
20211017T0600,45.41095,85.0,4.5536795,108.434944
20211017T0700,44.15095,90.0,4.452954,104.03624
20211017T0800,44.40295,91.0,4.896529,107.10272
20211017T0900,47.76895,83.0,5.5887027,104.93142
20211017T1000,51.890953,75.0,5.0528407,94.08562
20211017T1100,55.86895,68.0,3.8773184,68.19859
20211017T1200,58.334953,62.0,1.8,360.0
20211017T1300,59.19895,55.0,2.5959969,33.690063
20211017T1400,60.836952,52.0,2.8116899,309.80557
20211017T1500,61.88095,50.0,3.4152596,288.43497
20211017T1600,62.348953,48.0,2.7416782,293.1986
20211017T1700,61.70095,51.0,1.835647,11.309921
20211017T1800,60.584953,50.0,3.2599385,83.65981
20211017T1900,58.892952,55.0,4.6938257,122.47119
20211017T2000,56.78695,61.0,4.8965297,126.027374
20211017T2100,54.78895,68.0,4.1046314,127.874985
20211017T2200,53.54695,73.0,3.8268526,138.81407
20211017T2300,52.610954,76.0,4.1046314,142.12502
20211018T0000,51.69295,78.0,2.968636,104.03624
20211018T0100,50.432953,78.0,3.2399998,89.99999
20211018T0200,50.180954,75.0,2.3051248,128.6598
20211018T0300,50.180954,72.0,3.319036,139.3987
20211018T0400,50.10895,68.0,3.7064266,119.054596
20211018T0500,49.35295,64.0,4.1046314,127.874985
20211018T0600,49.06495,57.0,5.3517847,137.72632
20211018T0700,48.722954,56.0,5.904439,127.56859
20211018T0800,48.290955,66.0,6.28713,113.62937
20211018T0900,50.70295,68.0,8.766573,109.17901
20211018T1000,55.07695,66.0,8.557102,104.620865
20211018T1100,59.46895,58.0,6.924738,98.97262
20211018T1200,62.90695,51.0,4.379589,80.537674
20211018T1300,63.84295,44.0,4.452954,75.96376
20211018T1400,65.73295,38.0,4.452954,75.96376
20211018T1500,66.75896,37.0,3.319036,77.47118
20211018T1600,66.84895,37.0,3.96,89.99999
20211018T1700,66.00295,40.0,3.9763298,84.805565
20211018T1800,64.94095,44.0,5.937272,104.03624
20211018T1900,62.67295,53.0,7.729527,117.75854
20211018T2000,59.34295,62.0,7.42159,129.09386
20211018T2100,57.65095,63.0,7.289445,147.09476
20211018T2200,56.300953,62.0,4.829907,153.43495
20211018T2300,55.238953,63.0,4.8965297,143.97263
20211019T0000,55.18495,55.0,6.3690495,137.2906
20211019T0100,54.46495,50.0,6.12,118.07248
20211019T0200,51.836952,54.0,4.802999,102.99461
20211019T0300,50.63095,56.0,5.815978,111.80141
20211019T0400,50.59495,56.0,5.6920996,108.434944
20211019T0500,50.972954,57.0,6.489992,109.44003
20211019T0600,51.260952,57.0,5.937272,104.03624
20211019T0700,50.972954,59.0,6.9899354,101.88866
20211019T0800,51.278954,60.0,6.379216,106.38954
20211019T0900,52.57495,59.0,6.725354,105.5241
20211019T1000,58.17295,57.0,8.766573,109.17901
20211019T1100,61.538948,51.0,8.557102,104.620865
20211019T1200,63.572952,53.0,9.793058,107.10272
20211019T1300,63.014954,53.0,7.2805495,98.53076
20211019T1400,64.99495,52.0,6.6185193,112.380135
20211019T1500,67.53295,48.0,4.73506,98.74616
20211019T1600,68.27095,46.0,3.6179552,95.71059
20211019T1700,68.01895,45.0,5.8603754,100.61965
20211019T1800,67.42495,46.0,7.5170207,106.69924
20211019T1900,65.372955,51.0,7.42159,112.83366
20211019T2000,63.30295,57.0,6.4096174,128.15723
20211019T2100,62.078953,61.0,5.6233797,140.19443
20211019T2200,59.14495,58.0,5.904439,142.4314
20211019T2300,57.308952,46.0,5.991594,147.26477
20211020T0000,56.55295,43.0,6.1094027,135.0
20211020T0100,55.02295,48.0,5.692099,124.69515
20211020T0200,52.26895,60.0,2.8116899,129.80557
20211020T0300,52.808952,64.0,3.5455887,156.0375
20211020T0400,53.600952,60.0,2.8116899,140.19443
20211020T0500,53.600952,62.0,2.3051248,128.6598
20211020T0600,51.764954,67.0,3.6,89.99999
20211020T0700,49.676952,73.0,5.4833565,113.19859
20211020T0800,51.044952,66.0,6.12,118.07248
20211020T0900,54.014954,63.0,7.9526596,95.19443
20211020T1000,59.10895,53.0,5.7599998,89.99999
20211020T1100,64.05895,50.0,2.7416782,203.1986
20211020T1200,70.80895,45.0,12.387348,234.46233
